oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,R83,actions/5/action_code,R120,actions/6/action_code,AI,flop
22.9488,0.54863,9.70032,0.45137,1.258021961,0.8596335801,F,0.14541,C,0.73434,R22.8,0.10208,R31.1,0.00813,R42.7,0.0047,R58.05,0.00286,RAI,0.00248,7h4d3c
22.661,0.55133,9.98266,0.44867,1.236163812,0.8899779613,F,0.17883,C,0.73614,R22.8,0.08476,R31.1,0.00028,R42.7,0,R58.05,0,RAI,0,7h4h4d
23.7416,0.55283,8.9017,0.44717,1.291593468,0.7962698957,F,0.1433,C,0.72994,R22.8,0.11736,R31.1,0.00763,R42.7,0.00129,R58.05,0.00029,RAI,0.00018,7h4d4c
23.0094,0.54782,9.64137,0.45218,1.263210107,0.8528789295,F,0.26284,C,0.73716,R22.8,0,R31.1,0,R42.7,0,R58.05,0,RAI,0,7h5h2h
22.9469,0.55158,9.7052,0.44842,1.251192809,0.8657241382,F,0.17634,C,0.72654,R22.8,0.09022,R31.1,0.00506,R42.7,0.00052,R58.05,0.00054,RAI,0.00078,7d5h2h
22.7677,0.55105,9.88542,0.44895,1.242612556,0.8807591052,F,0.17365,C,0.7379,R22.8,0.08657,R31.1,0.00102,R42.7,0.00007,R58.05,0.00022,RAI,0.00057,7h5d2h
23.0764,0.55183,9.57054,0.44817,1.257684981,0.8541883923,F,0.17645,C,0.72422,R22.8,0.08571,R31.1,0.00794,R42.7,0.00225,R58.05,0.00177,RAI,0.00165,7h5h2d
24.2618,0.54877,8.40434,0.45123,1.329660624,0.7450160659,F,0.13514,C,0.7203,R22.8,0.10156,R31.1,0.01968,R42.7,0.00864,R58.05,0.00757,RAI,0.00712,7h5d2c
23.075,0.54916,9.57577,0.45084,1.263718727,0.8495936879,F,0.26757,C,0.73243,R22.8,0,R31.1,0,R42.7,0,R58.05,0,RAI,0,7h5h3h
22.7518,0.55171,9.9041,0.44829,1.240263672,0.8837226465,F,0.18028,C,0.72633,R22.8,0.06857,R31.1,0.00713,R42.7,0.00172,R58.05,0.00286,RAI,0.01312,7d5h3h
