oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,AI,flop
9.0662,0.42802,34.3293,0.57198,0.7993102286,1.36405236,F,0.52957,C,0.2757,R39,0.05996,R51.3,0.0504,RAI,0.08437,7h3h2d
9.48572,0.43805,33.9153,0.56195,0.8171480072,1.371657122,F,0.4697,C,0.39317,R39,0.07226,R51.3,0.02186,RAI,0.04301,7h3d2c
9.64662,0.43636,33.752,0.56364,0.8342272143,1.360959844,F,0.53915,C,0.23249,R39,0.09259,R51.3,0.07051,RAI,0.06526,7h3h3d
9.64227,0.43819,33.7544,0.56181,0.8303686476,1.365490269,F,0.49705,C,0.31538,R39,0.12303,R51.3,0.0329,RAI,0.03164,7h3d3c
6.94842,0.45358,36.4496,0.54642,0.5780778136,1.516050471,F,0.49472,C,0.31465,R39,0.15622,R51.3,0.01989,RAI,0.01452,7h4h2h
9.30623,0.43331,34.0947,0.56669,0.8104555017,1.367376127,F,0.51377,C,0.31403,R39,0.05766,R51.3,0.05377,RAI,0.06076,7h4h2d
9.10594,0.42902,34.2894,0.57098,0.8009425719,1.364855934,F,0.53418,C,0.26636,R39,0.07159,R51.3,0.05326,RAI,0.07461,7d4h2h
9.15914,0.43127,34.2362,0.56873,0.8014188514,1.368126908,F,0.52124,C,0.29591,R39,0.06357,R51.3,0.04887,RAI,0.07041,7h4d2h
9.68632,0.44499,33.7111,0.55501,0.8214151183,1.380446376,F,0.45953,C,0.41888,R39,0.09309,R51.3,0.00451,RAI,0.02399,7h4d2c
6.9383,0.45232,36.5782,0.54768,0.5788438297,1.517899429,F,0.492,C,0.33956,R39,0.13119,R51.3,0.0207,RAI,0.01655,7h4h3h
9.01976,0.42768,34.39,0.57232,0.7958481065,1.365653381,F,0.54872,C,0.23192,R39,0.08004,R51.3,0.06511,RAI,0.07421,7d4h3h
