oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,R83,actions/5/action_code,R120,actions/6/action_code,AI,flop
9.93556,0.44033,22.0669,0.55967,0.9209753404,1.209462798,F,0.43504,C,0.24993,R22.35,0.28798,R30.5,0.02705,R41.9,0,R56.95,0,RAI,0,7h3d3c
7.74149,0.45785,24.2609,0.54215,0.6901368848,1.372679415,F,0.3962,C,0.48196,R22.35,0.12174,R30.5,0.0001,R41.9,0,R56.95,0,RAI,0,7h4h2h
8.10971,0.41832,23.8897,0.58168,0.7912807436,1.259819739,F,0.43096,C,0.33712,R22.35,0.14812,R30.5,0.02605,R41.9,0.003,R56.95,0.00636,RAI,0.04838,7h4h2d
8.04445,0.41647,23.9575,0.58353,0.7883998775,1.25939086,F,0.44547,C,0.3123,R22.35,0.17504,R30.5,0.02613,R41.9,0.0031,R56.95,0.00718,RAI,0.03079,7d4h2h
8.05011,0.41851,23.95,0.58149,0.7851088879,1.263412925,F,0.43958,C,0.31943,R22.35,0.17648,R30.5,0.02413,R41.9,0.00205,R56.95,0.00402,RAI,0.03431,7h4d2h
9.20462,0.43778,22.7964,0.56222,0.858190864,1.243777163,F,0.38944,C,0.34709,R22.35,0.155,R30.5,0.10843,R41.9,0.00003,R56.95,0,RAI,0,7h4d2c
7.86489,0.46172,24.1366,0.53828,0.6952610446,1.375467237,F,0.37549,C,0.55865,R22.35,0.06531,R30.5,0.00055,R41.9,0,R56.95,0,RAI,0,7h4h3h
7.61108,0.41424,24.3911,0.58576,0.7499428628,1.277301325,F,0.47746,C,0.27828,R22.35,0.19781,R30.5,0.04095,R41.9,0.00137,R56.95,0.00112,RAI,0.00301,7d4h3h
7.7055,0.41712,24.2939,0.58288,0.7540041282,1.278500811,F,0.46799,C,0.29393,R22.35,0.18941,R30.5,0.03483,R41.9,0.00095,R56.95,0.00274,RAI,0.01015,7h4h3d
7.58273,0.41534,24.4192,0.58466,0.7451706348,1.281180943,F,0.4781,C,0.27575,R22.35,0.20687,R30.5,0.02974,R41.9,0.0015,R56.95,0.00357,RAI,0.00448,7h4d3h
8.24552,0.42695,23.7557,0.57305,0.7882698581,1.271619444,F,0.44949,C,0.25489,R22.35,0.23876,R30.5,0.05686,R41.9,0,R56.95,0,RAI,0,7h4d3c
7.79355,0.41177,24.2055,0.58823,0.7725285789,1.262260815,F,0.49057,C,0.2435,R22.35,0.22539,R30.5,0.03744,R41.9,0.00018,R56.95,0.00004,RAI,0.00288,7h4h4d
8.82001,0.42996,23.1811,0.57004,0.8372881322,1.247413852,F,0.46289,C,0.21474,R22.35,0.29197,R30.5,0.0304,R41.9,0,R56.95,0,RAI,0,7h4d4c
7.65529,0.45355,24.3454,0.54645,0.6889225311,1.366624622,F,0.40675,C,0.45761,R22.35,0.13553,R30.5,0.00009,R41.9,0.00001,R56.95,0,RAI,0,7h5h2h
8.30102,0.42076,23.6985,0.57924,0.8052503202,1.255001168,F,0.43934,C,0.31592,R22.35,0.17739,R30.5,0.03972,R41.9,0.00037,R56.95,0.00247,RAI,0.0248,7d5h2h
8.26103,0.42292,23.7402,0.57708,0.7972782443,1.26191473,F,0.44052,C,0.30906,R22.35,0.19753,R30.5,0.0276,R41.9,0.00061,R56.95,0.00058,RAI,0.0241,7h5d2h
8.3768,0.42224,23.6232,0.57776,0.8097532113,1.254219821,F,0.42734,C,0.33661,R22.35,0.16195,R30.5,0.0335,R41.9,0.00037,R56.95,0.0039,RAI,0.03633,7h5h2d
9.19231,0.43878,22.8104,0.56122,0.8550898669,1.246757495,F,0.38099,C,0.35883,R22.35,0.15259,R30.5,0.10759,R41.9,0,R56.95,0,RAI,0,7h5d2c
7.73346,0.45487,24.2694,0.54513,0.6939376888,1.365658858,F,0.40388,C,0.47781,R22.35,0.11803,R30.5,0.00024,R41.9,0.00004,R56.95,0,RAI,0,7h5h3h
8.28522,0.42634,23.7179,0.57366,0.79319848,1.268246045,F,0.43844,C,0.33239,R22.35,0.14562,R30.5,0.05053,R41.9,0.00049,R56.95,0.00203,RAI,0.0305,7d5h3h
8.21266,0.42766,23.7875,0.57234,0.7838250354,1.274900727,F,0.43962,C,0.32742,R22.35,0.16123,R30.5,0.04078,R41.9,0.00042,R56.95,0.00112,RAI,0.02942,7h5d3h
8.3782,0.42781,23.6235,0.57219,0.7993439122,1.266444079,F,0.42835,C,0.34781,R22.35,0.13825,R30.5,0.03952,R41.9,0.00081,R56.95,0.00326,RAI,0.04199,7h5h3d
8.94901,0.43865,23.0525,0.56135,0.8327042061,1.259697737,F,0.39861,C,0.33397,R22.35,0.17533,R30.5,0.09209,R41.9,0,R56.95,0,RAI,0,7h5d3c
7.94064,0.46256,24.0598,0.53744,0.7006826257,1.373233021,F,0.38029,C,0.53918,R22.35,0.07991,R30.5,0.0006,R41.9,0.00002,R56.95,0,RAI,0,7h5h4h
7.91197,0.42744,24.0894,0.57256,0.7555155484,1.290585679,F,0.4614,C,0.29938,R22.35,0.21751,R30.5,0.00914,R41.9,0.00005,R56.95,0.00011,RAI,0.01241,7d5h4h
7.94618,0.42893,24.0544,0.57107,0.7561463671,1.292075133,F,0.45923,C,0.30107,R22.35,0.21316,R30.5,0.00706,R41.9,0.0001,R56.95,0.00026,RAI,0.01911,7h5d4h
8.09115,0.43054,23.9108,0.56946,0.7670623763,1.287990812,F,0.45081,C,0.31514,R22.35,0.20138,R30.5,0.00652,R41.9,0.00013,R56.95,0.00037,RAI,0.02566,7h5h4d
8.94065,0.44432,23.0594,0.55568,0.8213100801,1.272933878,F,0.39105,C,0.35095,R22.35,0.24418,R30.5,0.0138,R41.9,0.00002,R56.95,0,RAI,0,7h5d4c
7.56218,0.40968,24.4394,0.59032,0.7534182855,1.269946553,F,0.5038,C,0.2129,R22.35,0.27142,R30.5,0.01188,R41.9,0,R56.95,0,RAI,0,7h5h5d
8.2304,0.42433,23.7709,0.57567,0.7916826537,1.266641987,F,0.47699,C,0.19863,R22.35,0.30194,R30.5,0.02244,R41.9,0,R56.95,0,RAI,0,7h5d5c
8.18883,0.47457,23.8117,0.52544,0.7042964583,1.390112833,F,0.34786,C,0.60857,R22.35,0.0432,R30.5,0.00034,R41.9,0.00003,R56.95,0,RAI,0,7h6h2h
7.7873,0.43355,24.2113,0.56645,0.7331310897,1.311112071,F,0.4212,C,0.36086,R22.35,0.17079,R30.5,0.04409,R41.9,0.00074,R56.95,0.00038,RAI,0.00194,7h6h2d
