oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,R83,actions/5/action_code,R120,actions/6/action_code,AI,flop
4.59485,0.45714,22.2057,0.54286,0.6091695372,1.492886764,F,0.46506,C,0.3186,R24.3,0.21072,R31.95,0.00561,R42.7,0,R56.85,0,RAI,0,6d6c4h
5.20357,0.45711,21.5965,0.54289,0.6899168264,1.451845975,F,0.44919,C,0.40465,R24.3,0.13684,R31.95,0.00012,R42.7,0,R56.85,0,RAI,0.00921,6h6d5h
4.56062,0.4552,22.2399,0.5448,0.607208282,1.489859083,F,0.45581,C,0.34391,R24.3,0.19666,R31.95,0.00362,R42.7,0,R56.85,0,RAI,0,6d6c5h
2.79598,0.44416,24.0034,0.55584,0.3815141535,1.576056757,F,0.56427,C,0.20011,R24.3,0.23563,R31.95,0,R42.7,0,R56.85,0,RAI,0,6h6d6c
4.2309,0.45405,22.5689,0.54595,0.5647355309,1.508715493,F,0.4688,C,0.42533,R24.3,0.04557,R31.95,0.00217,R42.7,0,R56.85,0.00004,RAI,0.05809,7h2h2d
3.70059,0.45488,23.1003,0.54512,0.4930491028,1.54658639,F,0.50897,C,0.23326,R24.3,0.25352,R31.95,0.00424,R42.7,0,R56.85,0,RAI,0,7h2d2c
,,,,,,F,0.50551,C,0.3947,R24.3,0.08138,R31.95,0.00682,R42.7,0.00437,R56.85,0.00449,RAI,0.00273,7h3h2h
5.27101,0.46438,21.5292,0.53562,0.6879175449,1.466969149,F,0.44123,C,0.41695,R24.3,0.10072,R31.95,0,R42.7,0,R56.85,0.00004,RAI,0.04106,7h3d2h
5.31664,0.46463,21.4831,0.53537,0.693499332,1.4645074,F,0.44379,C,0.40369,R24.3,0.11893,R31.95,0,R42.7,0,R56.85,0,RAI,0.03358,7d3h2h
5.25046,0.46373,21.5496,0.53627,0.6861960642,1.466575843,F,0.44089,C,0.41715,R24.3,0.10445,R31.95,0,R42.7,0,R56.85,0.00022,RAI,0.03729,7h3h2d
